step,mode,loss,angle_error(rad)
509,training,0.030604478,0.020018979907035828
510,training,0.00060236495,0.03105113096535206
511,training,0.0009154872,0.05183408781886101
512,training,0.0011297244,0.06970875710248947
513,training,0.01409448,0.07750320434570312
514,training,0.0008482952,0.08635346591472626
515,training,0.00078685465,0.11577305197715759
516,training,0.0011223903,0.1123800128698349
517,training,0.0042940225,0.1018083393573761
518,training,0.00043478172,0.08699380606412888
519,training,0.0011977123,0.0867169201374054
520,training,0.049348623,0.1007804423570633
520,test,0,0.10814609378576279
520,test,0,0.09036710858345032
520,test,0,0.07511622458696365
521,training,0.0008058523,0.06134428083896637
522,training,0.0029837766,0.06292837113142014
523,training,0.0018416854,0.0725712925195694
524,training,0.0011039834,0.08471059799194336
525,training,0.0025137905,0.08056847751140594
526,training,0.005640753,0.06610266864299774
527,training,0.001554818,0.04081565886735916
528,training,0.0003378214,0.02643958479166031
529,training,0.0037918296,0.013807028532028198
530,training,0.00069014245,0.009411465376615524
531,training,0.00072295323,0.03142715245485306
532,training,0.060907714,0.024081967771053314
533,training,0.0091900285,0.009593222290277481
534,training,0.0045445953,0.03911476209759712
535,training,0.0013062377,0.04408447816967964
536,training,0.0037710322,0.04285822808742523
537,training,0.0011737102,0.024874642491340637
538,training,0.070734,0.030515436083078384
539,training,0.0012637216,0.07264034450054169
540,training,0.0006176097,0.08691729605197906
541,training,0.0035025692,0.07935276627540588
542,training,0.0012340551,0.05566948652267456
543,training,0.004566565,0.03189717233181
544,training,0.0009957916,0.014181379228830338
545,training,0.008989167,0.02478109300136566
546,training,0.0007717617,0.04323738440871239
547,training,0.0017681115,0.03459690138697624
548,training,0.008522206,0.003594042733311653
549,training,0.001279755,0.021245544776320457
550,training,0.01965511,0.03782511502504349
551,training,0.0027861504,0.059924639761447906
552,training,0.000927986,0.06435321271419525
553,training,0.002000985,0.06970694661140442
554,training,0.0018740136,0.015123749896883969
555,training,0.0017406452,0.13944873213768005
556,training,0.0035413238,0.013019929826259616
557,training,0.0023862892,0.0310047537088394
558,training,0.00038645777,0.044388109445571894
559,training,0.003781286,0.058738195896148704
560,training,0.001996298,0.23246173560619354
561,training,0.0063450136,0.29956228137016294
562,training,0.0016697628,0.3919343054294586
563,training,0.0009940551,0.338199257850647
564,training,0.0012308421,0.13513055443763733
565,training,0.0012732707,0.41054391860961914
566,training,0.0015109957,0.24179081469774247
567,training,0.0006331298,0.178443643450737
568,training,0.031461157,0.2027521789073944
569,training,0.0009550277,0.044449901580810525
570,training,0.001084393,0.15868917107582092
571,training,0.0002282566,0.21878138184547424
572,training,0.0020098009,0.3273399770259857
573,training,0.0004104671,0.36621907353401184
574,training,0.0020757075,0.12709391117095947
575,training,0.004021948,0.11092500388622284
576,training,0.0008914929,0.11615549027919769
577,training,0.002463437,0.10646034777164459
578,training,0.021737168,0.09473066031932831
579,training,0.0014085976,0.08879229426383972
580,training,0.0017189032,0.0842379629611969
581,training,0.001427725,0.09661686420440674
582,training,0.0015309918,0.10996158421039581
583,training,0.0013584573,0.11839465796947479
584,training,0.001402488,0.10221347212791443
585,training,0.0015834788,0.08062922954559326
586,training,0.040427655,0.09035950899124146
587,training,0.0016455206,0.13091117143630981
588,training,0.0021976256,0.15224795043468475
589,training,0.0024410032,0.12799592316150665
590,training,0.007130992,0.09417280554771423
591,training,0.0015235106,0.06830254197120667
592,training,0.013180186,0.08539043366909027
593,training,0.0032199828,0.10634063184261322
594,training,0.0024649918,0.11453457921743393
595,training,0.00096050894,0.11013584583997726
596,training,0.00632114,0.09477867186069489
597,training,0.0016733906,0.09962345659732819
598,training,0.00097394467,0.10548121482133865
599,training,0.011899713,0.10324587672948837
600,training,0.00031544614,0.10649851709604263
601,training,0.032762762,0.10463923215866089
602,training,0.00068733323,0.10405105352401733
603,training,0.005565239,0.09387798607349396
604,training,0.0030365952,0.08944189548492432
605,training,0.020212883,0.10323280096054077
606,training,0.0553125,0.12655462324619293
607,training,0.0009504749,0.1517070084810257
608,training,0.0036147747,0.13986359536647797
609,training,0.014347854,0.12270522117614746
610,training,0.05869215,0.12729062139987946
611,training,0.0002787945,0.13576935231685638
612,training,0.0020783711,0.12402494996786118
613,training,0.00057917635,0.09809382259845734
614,training,0.0005744842,0.07618388533592224
615,training,0.0019321266,0.07527588307857513
616,training,0.00089055154,0.08432173728942871
617,training,0.0013325403,0.09802664816379547
618,training,0.0017760205,0.10958768427371979
619,training,0.013052934,0.12338055670261383
620,training,0.0020259118,0.11287149041891098
621,training,0.0010277688,0.08924432098865509
622,training,0.0013489795,0.07133367657661438
623,training,0.0007193495,0.08415786921977997
623,test,0,0.09481848031282425
623,test,0,0.09581200033426285
623,test,0,0.09508231282234192
624,training,0.0037665337,0.09079709649085999
625,training,0.010827978,0.10327354073524475
626,training,0.0025512236,0.11662238836288452
